global_stop_id	parent_station_global_stop_id	location_name	distance	location_type	route_type	stop_lat	stop_lon	stop_name	stop_code	rt_stop_id	wheelchair_boarding
MTGM:31038		Silver Spring, MD	1201	0	3	39.0014995	-77.0252940	Colesville Rd / North Noyes Dr	21150	1150	2
MTGM:33325		Silver Spring, MD	1474	0	3	39.0006721	-77.0373450	2nd Ave / Noyes Dr	25820	5820	2
MTGM:30928		Silver Spring, MD	1391	0	3	38.9996829	-77.0148980	Wayne Ave / / 313	27090	17436	2
MTGM:31661		Silver Spring, MD	931	0	3	38.9936664	-77.0160130	Thayer Ave / / 555	26390	6390	2
MTGM:31582		Silver Spring, MD	1150	0	3	38.9935585	-77.0132970	Thayer Ave / Nolte Ave	26382	6382	2
MTGM:31154		Silver Spring, MD	1428	0	3	38.9925782	-77.0097450	Piney Branch Rd / Silver Spring Ave	24946	4946	2
MTGM:31659		Silver Spring, MD	1025	0	3	38.9918768	-77.0143220	Schrider St / Silver Spring Ave	25798	5798	2
MTGM:31258		Silver Spring, MD	1037	0	3	38.9912652	-77.0141150	Sligo Ave / Schrider St	26060	6060	2
MTGM:31039		Silver Spring, MD	1000	0	3	38.9996918	-77.0260040	Colesville Rd / Noyes Dr	21152	1152	2
MTGM:38760		Silver Spring, MD	1188	0	3	38.9991972	-77.0177310	Wayne Ave / Dale Dr	27068	7068	2
MTGM:30934		Silver Spring, MD	946	0	3	38.9991523	-77.0248350	Spring St / Ellsworth Dr	26148	6148	2
MTGM:38757		Silver Spring, MD	926	0	3	38.9989814	-77.0249430	Spring St / Ellsworth Dr	26150	6150	2
MTGM:30939		Silver Spring, MD	901	0	3	38.9988105	-77.0261660	Colesville Rd / Spring St	16024	16024	2
MTGM:38755		Silver Spring, MD	852	0	3	38.9983609	-77.0266970	Colesville Rd / Spring St	21154	1154	2
MTGM:30943		Silver Spring, MD	971	0	3	38.9982979	-77.0205360	Wayne Ave / Springvale Rd	27064	7064	2
MTGM:38758		Silver Spring, MD	869	0	3	38.9982170	-77.0233060	Cedar St / Pershing Dr	20884	884	2
MTGM:30933		Silver Spring, MD	864	0	3	38.9980461	-77.0228480	Cedar St / Pershing Dr	20882	882	2
MTGM:32280		Silver Spring, MD	788	0	3	38.9977223	-77.0273800	Fenton St / Colesville Rd	17159	17352	2
MTGM:31282		Silver Spring, MD	1222	0	3	38.9913102	-77.0119750	Sligo Ave / Valley St	26054	6054	2
MTGM:31448		Silver Spring, MD	985	0	3	38.9827397	-77.0210760	Fenton St / Takoma Ave	22192	2192	2
MTGM:37749		Silver Spring, MD	504	0	3	38.9938013	-77.0303570	Silver Spring Station	17479	17479	2
MTGM:31280		Silver Spring, MD	811	0	3	38.9906357	-77.0167050	Sligo Ave / Mississippi Ave	26050	6050	2
MTGM:30929		Silver Spring, MD	1238	0	3	38.9994041	-77.0171460	Wayne Ave / Dale Dr	27092	7092	2
MTGM:31087		Silver Spring, MD	1260	0	3	38.9887831	-77.0117230	Piney Branch Rd / Mississippi Ave	24894	4894	2
MTGM:30594		Silver Spring, MD	900	0	3	38.9967870	-77.0329560	2nd Ave / / 1400	25850	5850	2
MTGM:38784		Silver Spring, MD	581	0	3	38.9956989	-77.0241250	Wayne Ave / Fenton St	27100	7100	2
MTGM:31085		Silver Spring, MD	1195	0	3	38.9866787	-77.0132610	Piney Branch Rd / Potomac Ave	24890	4890	2
MTGM:31083		Silver Spring, MD	1270	0	3	38.9829195	-77.0153470	Piney Branch Rd / Philadelphia Ave	24886	4886	2
MTGM:31360		Silver Spring, MD	1312	0	3	38.9828476	-77.0147540	Philadelphia Ave / Chestnut Ave	24854	4854	2
MTGM:31361		Silver Spring, MD	1408	0	3	38.9823529	-77.0138370	Philadelphia Ave / Holly Ave	24856	4856	2
MTGM:31338		Silver Spring, MD	1303	0	3	38.9829645	-77.0147630	Philadelphia Ave / Chestnut Ave	24862	4862	2
MTGM:31405		Silver Spring, MD	720	0	3	38.9907526	-77.0344310	Eastern Ave / Blair Mill Rd	21862	1862	2
MTGM:31158		Silver Spring, MD	1172	0	3	38.9857074	-77.0141510	Piney Branch Rd / Ray Dr	24954	4954	2
MTGM:31337		Silver Spring, MD	1432	0	3	38.9822810	-77.0135400	Philadelphia Ave / Holly Ave	24860	4860	2
MTGM:32272		Silver Spring, MD	729	0	3	38.9943139	-77.0331360	East West Hwy / Colesville Rd	21916	1916	2
MTGM:31262		Silver Spring, MD	237	0	3	38.9902400	-77.0234050	Sligo Ave / Fenton St	26068	6068	2
MTGM:38005		Silver Spring, MD	458	0	3	38.9902040	-77.0313640	Blair Mill Rd / / 1401	20320	320	2
MTGM:31663		Silver Spring, MD	461	0	3	38.9931808	-77.0218220	Thayer Ave / Grove St	26396	6396	2
MTGM:31155		Silver Spring, MD	1383	0	3	38.9916879	-77.0101400	Piney Branch Rd / Sligo Ave	24948	4948	2
MTGM:31259		Silver Spring, MD	840	0	3	38.9908515	-77.0163730	Sligo Ave / Carroll Ln	26062	6062	2
MTGM:30944		Silver Spring, MD	1084	0	3	38.9989004	-77.0193040	Wayne Ave / Dartmouth Ave	27066	7066	2
MTGM:31261		Silver Spring, MD	389	0	3	38.9901950	-77.0216340	Sligo Ave / Grove St	26066	6066	2
MTGM:31157		Silver Spring, MD	1232	0	3	38.9884773	-77.0121280	Piney Branch Rd / Ritchie Ave	24952	4952	2
MTGM:32287		Silver Spring, MD	253	0	3	38.9884863	-77.0267960	Georgia Ave / East West Hwy	29988	9988	2
MTGM:38203		Silver Spring, MD	804	0	3	38.9979112	-77.0269760	Fenton St Southbound /	30122	30122	2
MTGM:31278		Silver Spring, MD	353	0	3	38.9901051	-77.0220740	Sligo Ave / Grove St	26046	6046	2
MTGM:32271		Silver Spring, MD	468	0	3	38.9924163	-77.0310500	East West Hwy / / 1317	29750	9750	2
MTGM:31084		Silver Spring, MD	1187	0	3	38.9852308	-77.0142950	Piney Branch Rd / Ray Dr	24888	4888	2
MTGM:38797		Silver Spring, MD	589	0	3	38.9901680	-77.0193130	Sligo Ave / Chesapeake Ave	26064	6064	2
MTGM:31263		Silver Spring, MD	207	0	3	38.9914990	-77.0239270	Fenton St / Silver Spring Ave	22164	2164	2
MTGM:31401		Silver Spring, MD	454	0	3	38.9872453	-77.0232880	Fenton St / Philadelphia Ave	22158	2158	2
MTGM:31441		Silver Spring, MD	613	0	3	38.9899882	-77.0331360	Blair Mill Rd / Eastern Ave	20312	312	2
MTGM:31664		Silver Spring, MD	344	0	3	38.9931448	-77.0236390	Thayer Ave / Fenton St	26398	6398	2
MTGM:31447		Silver Spring, MD	595	0	3	38.9859233	-77.0229830	Fenton St / New York Ave	22190	2190	2
MTGM:30606		Silver Spring, MD	1174	0	3	38.9954111	-77.0382530	East West Hwy / Carey Ln	21920	1920	2
MTGM:31660		Silver Spring, MD	1138	0	3	38.9936934	-77.0134950	Thayer Ave / Nolte Ave	26388	6388	2
MTGM:31446		Silver Spring, MD	418	0	3	38.9875150	-77.0235130	Fenton St / Philadelphia Ave	22186	2186	2
MTGM:31439		Silver Spring, MD	841	0	3	38.9916699	-77.0357620	Eastern Ave / 16th St	21850	1850	2
MTGM:31339		Silver Spring, MD	877	0	3	38.9850959	-77.0189630	Philadelphia Ave / Takoma Ave	24864	4864	2
MTGM:31583		Silver Spring, MD	1292	0	3	38.9937653	-77.0116780	Thayer Ave / Hartford Ave	26384	6384	2
MTGM:32279		Silver Spring, MD	863	0	3	38.9982349	-77.0284860	Fenton St / Cameron St	28256	8256	2
MTGM:31342		Silver Spring, MD	209	0	3	38.9900062	-77.0238460	Fenton St / Sligo Ave	22162	2162	2
MTGM:38601		Silver Spring, MD	1368	0	3	38.9809950	-77.0163550	Piney Branch Rd / / 7401	24884	4884	2
MTGM:34221		Silver Spring, MD	1491	0	3	38.9990443	-77.0396020	16th St / / 8600 (Suburban Tower Apts)	27710	7710	2
MTGM:31277		Silver Spring, MD	241	0	3	38.9901321	-77.0234050	Sligo Ave / Fenton St	26044	6044	2
MTGM:38330		Silver Spring, MD	833	0	3	38.9977763	-77.0292690	Cameron St / Georgia Ave	28254	8254	2
MTGM:31340		Silver Spring, MD	631	0	3	38.9865168	-77.0211480	Philadelphia Ave / Chicago Ave	24866	4866	2
MTGM:38602		Silver Spring, MD	1379	0	3	38.9806263	-77.0167770	Piney Branch Rd / / 7336	24958	4958	2
MTGM:31449		Silver Spring, MD	1221	0	3	38.9806442	-77.0203930	Takoma Ave / Buffalo Ave	26324	6324	2
MTGM:31156		Silver Spring, MD	1269	0	3	38.9893317	-77.0115070	Piney Branch Rd / Mississippi Ave	24950	4950	2
MTGM:31358		Silver Spring, MD	629	0	3	38.9864718	-77.0212470	Philadelphia Ave / Chicago Ave	24850	4850	2
MTGM:38605		Silver Spring, MD	283	0	3	38.9883784	-77.0274250	East West Hwy / Georgia Ave	21914	1914	2
MTGM:38026		Silver Spring, MD	397	0	3	38.9873532	-77.0277040	13th St / Kennett St	29990	9990	2
MTGM:31357		Silver Spring, MD	307	0	3	38.9885493	-77.0238640	Fenton St / Philadelphia Ave	22185	2185	2
MTGM:31273		Silver Spring, MD	664	0	3	38.9966431	-77.0252850	Fenton St / Ellsworth Dr	16011	16011	2
MTGM:31442		Silver Spring, MD	419	0	3	38.9900601	-77.0308790	Blair Mill Rd / Eastern Dr	20314	314	2
MTGM:38816		Silver Spring, MD	634	0	3	38.9855725	-77.0228840	Fenton St / New York Ave	16072	16072	2
MTGM:31444		Silver Spring, MD	306	0	3	38.9881176	-77.0273440	East West Hwy / Georgia Ave	21912	1912	2
MTGM:31581		Silver Spring, MD	968	0	3	38.9935495	-77.0155000	Thayer Ave / / 631	26380	6380	2
MTGM:31275		Silver Spring, MD	323	0	3	38.9931898	-77.0241700	Fenton St / Thayer Ave	17552	17552	2
MTGM:32289		Silver Spring, MD	326	0	3	38.9890169	-77.0291970	Kennett St / Newell St	29992	9992	2
MTGM:30932		Silver Spring, MD	826	0	3	38.9973446	-77.0217870	Wayne Ave / Cedar St	27098	7098	2
MTGM:31341		Silver Spring, MD	287	0	3	38.9888640	-77.0237560	Fenton St / Philadelphia Ave	22160	2160	2
MTGM:31406		Silver Spring, MD	825	0	3	38.9916519	-77.0355640	Eastern Ave / 16th St	21864	1864	2
MTGM:38818		Silver Spring, MD	499	0	3	38.9938822	-77.0301770	Silver Spring Station	17485	17485	2
MTGM:30930		Silver Spring, MD	1105	0	3	38.9990893	-77.0192320	Wayne Ave / Dartmouth Ave	27094	7094	2
MTGM:31445		Silver Spring, MD	377	0	3	38.9873082	-77.0260130	Burlington Ave / Rr Bridge	20702	702	2
MTGM:31281		Silver Spring, MD	1006	0	3	38.9910943	-77.0144570	Sligo Ave / Schrider St	26052	6052	2
MTGM:31356		Silver Spring, MD	192	0	3	38.9899882	-77.0240710	Fenton St / Sligo Ave	22184	2184	2
MTGM:31159		Silver Spring, MD	1212	0	3	38.9834771	-77.0155810	Piney Branch Rd / Philadelphia Ave	24956	4956	2
MTGM:31088		Silver Spring, MD	1353	0	3	38.9908156	-77.0104370	Piney Branch Rd / Park Valley Rd	24896	4896	2
MTGM:31359		Silver Spring, MD	848	0	3	38.9851948	-77.0192950	Philadelphia Ave / Takoma Ave	24852	4852	2
MTGM:31279		Silver Spring, MD	581	0	3	38.9900601	-77.0194210	Sligo Ave / Chesapeake Ave	26048	6048	2
MTGM:30608		Silver Spring, MD	1492	0	3	38.9956629	-77.0421380	East West Hwy / Rosemary Hills Dr	21924	1924	2
MTGM:31399		Silver Spring, MD	952	0	3	38.9829915	-77.0212830	Fenton St / Takoma Ave	22154	2154	2
MTGM:38822		Silver Spring, MD	1074	0	3	38.9960046	-77.0364900	16th St / Spring St	27724	7724	2
MTGM:31407		Silver Spring, MD	1055	0	3	38.9960226	-77.0362030	16th St / Spring St	17160	17353	2
MTGM:30595		Silver Spring, MD	659	0	3	38.9951323	-77.0311660	2nd Ave / Colesville Rd	25852	5852	2
MTGM:31398		Silver Spring, MD	1219	0	3	38.9806802	-77.0203660	Takoma Ave / Buffalo Ave	26322	6322	2
MTGM:31264		Silver Spring, MD	301	0	3	38.9928750	-77.0240080	Fenton St / Thayer Ave	22166	2166	2
MTGM:30590		Silver Spring, MD	1496	0	3	38.9953481	-77.0423450	East West Hwy / Rosemary Hills Dr	21904	1904	2
MTGM:34220		Silver Spring, MD	1374	0	3	38.9981450	-77.0387840	16th St / Spring St	27708	7708	2
MTGM:38817		Silver Spring, MD	1077	0	3	38.9973446	-77.0351770	Spring St / Second Ave	29028	9028	2
MTGM:30591		Silver Spring, MD	1177	0	3	38.9952402	-77.0383970	East West Hwy / / 1704 (Chevy Chase Crest)	21906	1906	2
MTGM:33324		Silver Spring, MD	1248	0	3	38.9991163	-77.0356630	2nd Ave / Ballard St	25818	5818	2
MTGM:30931		Silver Spring, MD	971	0	3	38.9983698	-77.0207070	Wayne Ave / Springvale Rd	27096	7096	2
MTGM:38612		Silver Spring, MD	562	0	3	38.9932167	-77.0204470	Thayer Ave / Houston St	26394	6394	2
MTGM:38759		Silver Spring, MD	850	0	3	38.9974166	-77.0213910	Wayne Ave / Cedar St	27062	7062	2
MTGM:33379		Silver Spring, MD	1284	0	3	38.9993141	-77.0360050	2nd Ave / Ballard St	25846	5846	2
MTGM:31402		Silver Spring, MD	354	0	3	38.9877759	-77.0244660	Burlington Ave / Selim Rd	20704	704	2
MTGM:31440		Silver Spring, MD	761	0	3	38.9909415	-77.0348990	Eastern Ave / Portal Dr	21852	1852	2
MTGM:31438		Silver Spring, MD	973	0	3	38.9941880	-77.0364270	16th St / East West Hwy	27726	7726	2
MTGM:38696		Silver Spring, MD	754	0	3	38.9974076	-77.0273620	Colesville Rd / Fenton St	21156	1156	2
MTGM:31276		Silver Spring, MD	178	0	3	38.9911933	-77.0241250	Fenton St / Silver Spring Ave	22182	2182	2
MTGM:30607		Silver Spring, MD	1410	0	3	38.9962205	-77.0407980	East West Hwy / / 1703	21922	1922	2
MTGM:38894		Silver Spring, MD	167	0	3	38.9921016	-77.0268140	Georgia Ave / Ripley St	28082	8082	2
MTGM:30592		Silver Spring, MD	1055	0	3	38.9945747	-77.0372370	East West Hwy / Carey Ln	21908	1908	2
MTGM:38787		Silver Spring, MD	459	0	3	38.9947905	-77.0253300	Wayne Ave / Fenton St	27060	7060	2
MTGM:31257		Silver Spring, MD	1187	0	3	38.9914181	-77.0123890	Sligo Ave / Valley St	26058	6058	2
MTGM:31578		Silver Spring, MD	323	0	3	38.9930189	-77.0238370	Thayer Ave / Fenton St	26372	6372	2
MTGM:31045		Silver Spring, MD	1023	0	3	38.9999077	-77.0256990	Colesville Rd / Noyes Dr	21098	1098	2
MTGM:38834		Silver Spring, MD	539	0	3	38.9931358	-77.0206980	Thayer Ave / Houston St	26376	6376	2
MTGM:31662		Silver Spring, MD	827	0	3	38.9933876	-77.0171640	Thayer Ave / / 575	26392	6392	2
MTGM:31266		Silver Spring, MD	526	0	3	38.9952222	-77.0242600	Fenton St / Wayne Ave	22170	2170	2
MTGM:31086		Silver Spring, MD	1227	0	3	38.9879467	-77.0123440	Piney Branch Rd / Ritchie Ave	24892	4892	2
MTGM:37992		Silver Spring, MD	436	0	3	38.9934146	-77.0297450	Silver Spring Station	17605	17605	2
MTGM:38183		Silver Spring, MD	502	0	3	38.9940441	-77.0300240	Silver Spring Station	30120	30120	2
MTGM:31579		Silver Spring, MD	454	0	3	38.9930728	-77.0218130	Thayer Ave / Grove St	26374	6374	2
MTGM:37734		Silver Spring, MD	476	0	3	38.9936034	-77.0301500	Silver Spring Station	17604	17604	2
MTGM:31403		Silver Spring, MD	336	0	3	38.9901051	-77.0299160	Blair Mill Rd / / 1220	29744	9744	2
MTGM:31571		Silver Spring, MD	486	0	3	38.9937833	-77.0300870	Silver Spring Station	17486	17486	2
MTGM:38799		Silver Spring, MD	734	0	3	38.9972907	-77.0266250	Fenton St / Colesville Rd	16038	16038	2
MTGM:38042		Silver Spring, MD	440	0	3	38.9936034	-77.0295570	Silver Spring Station	17490	17490	2
MTGM:38779		Silver Spring, MD	460	0	3	38.9936124	-77.0298980	Silver Spring Station	17487	17487	2
MTGM:31436		Silver Spring, MD	880	0	3	38.9972277	-77.0318590	Fenwick Ln / 1st Ave	17214	17388	2
MTGM:33323		Silver Spring, MD	913	0	3	38.9969759	-77.0329290	2nd Ave / Fenwick Ln	25816	5816	2
MTGM:37745		Silver Spring, MD	463	0	3	38.9936214	-77.0299250	Silver Spring Station	17481	17481	2
MTGM:32286		Silver Spring, MD	84	0	3	38.9912292	-77.0268050	Georgia Ave / Silver Spring Ave	14735	14735	2
MTGM:37710		Silver Spring, MD	494	0	3	38.9937294	-77.0302850	Silver Spring Station	17609	17609	2
MTGM:31274		Silver Spring, MD	467	0	3	38.9946467	-77.0242420	Fenton St / Bonifant St	22178	2178	2
MTGM:38006		Silver Spring, MD	616	0	3	38.9949884	-77.0306090	2nd Ave / Colesville Rd	25814	5814	2
MTGM:38007		Silver Spring, MD	494	0	3	38.9937294	-77.0302760	Silver Spring Station	17607	17607	2
MTGM:38785		Silver Spring, MD	501	0	3	38.9937833	-77.0303300	Silver Spring Station	17484	17484	2
MTGM:31089		Silver Spring, MD	1446	0	3	38.9925872	-77.0095380	Piney Branch Rd / Silver Spring Ave	24898	4898	2
MTGM:32273		Silver Spring, MD	897	0	3	38.9946287	-77.0351680	East West Hwy / W Falkland Ln	21918	1918	2
MTGM:38756		Silver Spring, MD	741	0	3	38.9973176	-77.0271460	Colesville Rd / Fenton St	21094	1094	2
MTGM:37864		Silver Spring, MD	486	0	3	38.9937833	-77.0300780	Silver Spring Station	17480	17480	2
MTGM:32290		Silver Spring, MD	314	0	3	38.9909954	-77.0297190	East West Hwy / / 1237	29748	9748	2
MTGM:31265		Silver Spring, MD	430	0	3	38.9942240	-77.0240260	Fenton St / Bonifant St	22168	2168	2
MTGM:37743		Silver Spring, MD	815	0	3	38.9944038	-77.0342510	East West Hwy / Draper Ln	29734	9734	2
MTGM:31185		Silver Spring, MD	455	0	3	38.9947816	-77.0257440	Wayne Ave / Georgia Ave	16080	16080	2
MTGM:31669		Silver Spring, MD	592	0	3	38.9957258	-77.0283790	Colesville Rd / Georgia Ave	15572	15572	2
MTGM:31270		Silver Spring, MD	503	0	3	38.9951683	-77.0270120	Georgia Ave / Ellsworth Dr	14677	14677	2
MTGM:31191		Silver Spring, MD	679	0	3	38.9962834	-77.0228750	Wayne Ave / / 824	27061	7061	2
MTGM:32277		Silver Spring, MD	773	0	3	38.9968050	-77.0303840	Cameron St / Georgia Ave	29746	9746	2
MTGM:31267		Silver Spring, MD	717	0	3	38.9971468	-77.0257710	Fenton St / Ellsworth Dr	14874	14874	2
MTGM:31046		Silver Spring, MD	1212	0	3	39.0015804	-77.0250060	Colesville Rd / North Noyes Dr	21100	1100	2
MTGM:31443		Silver Spring, MD	325	0	3	38.9899792	-77.0297450	Blair Mill Rd / East West Hwy	20316	316	2
MTGM:31580		Silver Spring, MD	820	0	3	38.9932707	-77.0172000	Thayer Ave / / 200	26378	6378	2
MTGM:38184		Silver Spring, MD	726	0	3	38.9971648	-77.0272990	Fenton St Northbound /	30121	30121	2
MTGM:31408		Silver Spring, MD	891	0	3	38.9972277	-77.0320840	Fenwick Ln and / 1st Ave	17213	17387	2
MTGM:38729		Silver Spring, MD	1039	0	3	38.9975694	-77.0342420	2nd Ave / Spring St	25848	5848	2
SUMMD:883		Silver Spring, MD	1238	0	3	38.9994041	-77.0171460	Wayne Avenue and Dale Drive (Outbound)	4305	4305	0
SUMMD:839		Silver Spring, MD	1106	0	3	38.9989724	-77.0189630	Wayne Avenue and Dale Drive (Inbound)	4306	4306	0
SUMMD:838		Silver Spring, MD	467	0	3	38.9948535	-77.0252670	Wayne Avenue and Fenton Street (Inbound)	4310	4310	0
SUMMD:884		Silver Spring, MD	581	0	3	38.9956899	-77.0241070	Wayne Avenue and Fenton Street (Outbound)	4309	4309	0
SUMMD:837		Silver Spring, MD	456	0	3	38.9936934	-77.0297100	Silver Spring Metro Station / Bay 231	4320	4320	0
MDTAC:1603		Silver Spring, MD	811	0	3	38.9979831	-77.0267060	Colesville Rd / Fenton St NW	11803	11803	0
MDTAC:1574		Silver Spring, MD	804	0	3	38.9979022	-77.0269850	Colesville Rd / Fenton St	11786	11786	0
MDTAC:1575		Silver Spring, MD	595	0	3	38.9945477	-77.0308880	Silver Spring Metro Station	11787	11787	0
MDTAC:1602		Silver Spring, MD	596	0	3	38.9937204	-77.0318050	Silver Spring Metro Station	11910	11910	0
MARCMD:668	MARCMD:604	Silver Spring, MD	433	0	2	38.9930099	-77.0301320	Silver Spring	11959	11959	0
MARCMD:667	MARCMD:604	Silver Spring, MD	427	0	2	38.9927221	-77.0303030	Silver Spring	11957	11957	0
WMATAS:1711	WMATAS:1454	Silver Spring, MD	551	0	1	38.9936934	-77.0311840	Silver Spring		PF_B08_C	1
WMATA:104497		Bethesda, MD	1358	0	3	39.0099711	-77.1144880	Old Georgetown Rd / Beech Av	2000294	10303	0
WMATA:104529		Bethesda, MD	1368	0	3	39.0097642	-77.1147310	Old Georgetown Rd / Beech Dr	2000292	10301	0
WMATA:104496		Bethesda, MD	1206	0	3	39.0086581	-77.1133010	Old Georgetown Rd / Spruce Tree Av	2000287	10281	0
WMATA:104530		Bethesda, MD	1036	0	3	39.0066346	-77.1120330	Old Georgetown Rd / Alta Vista Rd	2000265	10235	0
WMATA:104495		Bethesda, MD	990	0	3	39.0064457	-77.1115390	Old Georgetown Rd / Alta Vista Rd	2000261	10229	0
WMATA:104491		Bethesda, MD	127	0	3	39.0058342	-77.1002160	Cedar Ln / Cedarcrest Dr	2001203	20483	0
WMATA:104533		Bethesda, MD	109	0	3	39.0056723	-77.1002520	W Cedar Ln / Cedarcrest Dr	2001220	15355	0
WMATA:112061		Bethesda, MD	1003	0	3	38.9970389	-77.0941640	Jones Bridge Rd / Gunnell Rd	2001201	15336	0
WMATA:104537		Bethesda, MD	1429	0	3	38.9922635	-77.0960520	Wisconsin Av / Battery Ln	2000152	9900	0
WMATA:104487		Bethesda, MD	1317	0	3	38.9933247	-77.0960070	Wisconsin Av / Chestnut St	2000164	9925	0
WMATA:112124		Bethesda, MD	1053	0	3	38.9968590	-77.0934440	Jones Bridge Rd / Glenbrook Pkwy	2001222	15357	0
WMATA:104488		Bethesda, MD	1162	0	3	38.9947186	-77.0962500	Wisconsin Av / Chelsea Ln	2000179	9958	0
WMATA:112031		Bethesda, MD	1445	0	3	38.9928930	-77.1073300	Old Georgetown Rd / Huntington Pkwy	2000995	11743	0
WMATA:104536		Bethesda, MD	1187	0	3	38.9944308	-77.0965200	Wisconsin Av / Chelsea Ln	2000175	9951	0
WMATA:112032		Bethesda, MD	1293	0	3	38.9950244	-77.1086250	Old Georgetown Rd / Glenwood Rd	2000996	11744	0
WMATA:112027		Bethesda, MD	1346	0	3	38.9926592	-77.0985080	Battery Ln / #4887	2001213	21999	0
WMATA:104489		Bethesda, MD	1031	0	3	38.9959417	-77.0963490	Wisconsin Av / Jones Bridge Rd	2001234	15369	0
WMATA:112029		Bethesda, MD	1454	0	3	38.9917508	-77.1027790	Battery Ln / Keystone Av	2001215	15350	0
WMATA:115996		Bethesda, MD	943	0	3	39.0000246	-77.1094160	Old Georgetown Road / South Dr	2005522	27839	0
WMATA:112125		Bethesda, MD	1183	0	3	38.9973446	-77.0904050	Jones Bridge Rd / Lynnbrook Dr	2001223	15358	0
WMATA:112060		Bethesda, MD	1160	0	3	38.9974885	-77.0905850	Jones Bridge Rd / Lynbrook Dr	2001200	15335	0
WMATA:104492		Bethesda, MD	368	0	3	39.0054745	-77.1044430	Cedar Ln / Locust Av	2001205	20485	0
WMATA:104535		Bethesda, MD	723	0	3	38.9986936	-77.0970600	Rockville Pk / South Dr	2000208	10055	0
WMATA:112127		Bethesda, MD	1434	0	3	38.9994940	-77.0851080	Jones Bridge Rd / University Rd	2000218	10075	0
WMATA:104490		Bethesda, MD	638	0	3	38.9992512	-77.0979410	Medical Center / Bay F	2001260	15400	0
WMATA:112033		Bethesda, MD	1181	0	3	38.9963913	-77.1088410	Old Georgetown Rd / McKinley St	2000997	11745	0
WMATA:104534		Bethesda, MD	228	0	3	39.0048809	-77.0976620	Rockville Pk / North Dr	2005260	27575	0
WMATA:112028		Bethesda, MD	1367	0	3	38.9924074	-77.1011160	Battery Ln / #4977	2001214	15349	0
WMATA:112058		Bethesda, MD	1418	0	3	38.9997098	-77.0851890	Jones Bridge Rd / University Rd	2000221	10083	0
WMATA:112036		Bethesda, MD	848	0	3	39.0032981	-77.1099470	Old Georgetown Rd / Oak Pl	2000242	21919	0
WMATA:112059		Bethesda, MD	1203	0	3	38.9987655	-77.0886420	Jones Bridge Rd / Lancaster Dr	2001199	15334	0
WMATA:104531		Bethesda, MD	841	0	3	39.0044672	-77.1100370	W Cedar Ln / Old Georgetown Rd	2001217	15352	0
WMATA:119184		Bethesda, MD	886	0	3	39.0046021	-77.1105580	Old Georgetown Rd / Johnson Av	2000255	21920	0
WMATA:104493		Bethesda, MD	873	0	3	39.0046201	-77.1104060	Cedar Ln / Old Georgetown Rd	2001206	21921	0
WMATA:112126		Bethesda, MD	1227	0	3	38.9986037	-77.0884530	Jones Bridge Rd / Lancaster Dr	2001224	15359	0
WMATA:112034		Bethesda, MD	1069	0	3	38.9978842	-77.1090390	Old Georgetown Rd / Lincoln St	2000998	11746	0
WMATA:104532		Bethesda, MD	346	0	3	39.0053306	-77.1042270	W Cedar Ln / West Dr	2001218	15353	0
MDTAC:1264		Bethesda, MD	608	0	3	38.9999437	-77.0967900	Rockville Pike / South Wood Rd	13592	13592	0
MDTAC:1263		Bethesda, MD	1421	0	3	38.9997098	-77.0851530	Jones Bridge Rd / University Rd	13591	13591	0
MDTAC:1265		Bethesda, MD	275	0	3	39.0041435	-77.0971860	Rockville Pike / North Wood Rd	14197	14197	0
MDTAC:1267		Bethesda, MD	1440	0	3	38.9995210	-77.0850180	Jones Bridge Rd. University Rd	13594	13594	0
MDTAC:1266		Bethesda, MD	719	0	3	38.9987386	-77.0970330	Rockville Pike / South Dr	13593	13593	0
WMATAS:1693	WMATAS:1435	Bethesda, MD	783	0	1	38.9982170	-77.0967540	Medical Center		PF_A10_C	1
FFC:31041		Bethesda, MD	644	0	3	38.9998897	-77.0961510	Rockville Pk / South Wood Rd	7602	7602	1
FFC:31037		Bethesda, MD	717	0	3	38.9987835	-77.0969700	Rockville Pk / South Dr	7318	7318	1
MTGM:32460		Bethesda, MD	1252	0	3	39.0157807	-77.1029140	Pooks Hill Rd / Bethesda Marriott	24998	4998	2
MTGM:32445		Bethesda, MD	1246	0	3	39.0157627	-77.1026170	Pooks Hill Rd / Bethesda Marriott	24994	4994	2
MTGM:32442		Bethesda, MD	1264	0	3	39.0147555	-77.1071140	Pooks Hill Rd / Promenade Entr	24988	4988	2
MTGM:32461		Bethesda, MD	1167	0	3	39.0146835	-77.1044340	Pooks Hill Rd / Dudley Ln	25000	5000	2
MTGM:32443		Bethesda, MD	1202	0	3	39.0144047	-77.1064130	Pooks Hill Rd / Linden Ave	24990	4990	2
MTGM:32467		Bethesda, MD	1125	0	3	39.0132536	-77.1072760	Linden Ave / Linden Ct	23652	3652	2
MTGM:32438		Bethesda, MD	1117	0	3	39.0130737	-77.1074380	Linden Ave / Linden Ct	23648	3648	2
MTGM:38901		Bethesda, MD	929	0	3	39.0129748	-77.0988220	Rockville Pike / Alta Vista Rd	25636	5636	2
MTGM:32831		Bethesda, MD	1228	0	3	39.0128849	-77.0907640	Cedar Ln / Parkwood Dr	20868	868	2
MTGM:32458		Bethesda, MD	924	0	3	39.0128849	-77.0984450	Rockville Pike / Bellevue Dr	25514	5514	2
