title	subtitle	id	networkName	networkId	color	textColor	latitude	longitude	type	location	bike_count	electric_bike_count	dock_count
Electric Scooter		1a596324-dc7c-4b8d-8e8e-1041f6e2a487	Bird	823	333333	FFFFFF	38.8046417	-77.0438385	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		48840c11-aace-4188-ac7a-a56e291824ed	Bird	823	333333	FFFFFF	38.8044708	-77.0401998	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		1b38bf23-ad15-412e-8273-2df32df6a139	Bird	823	333333	FFFFFF	38.8113037	-77.0495268	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		a86a7492-ad2f-476a-9f75-ca2f87e080ff	Bird	823	333333	FFFFFF	38.8054314	-77.0497284	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		15cd14cc-c728-43d2-89fd-26ba50eb1252	Bird	823	333333	FFFFFF	38.8060888	-77.0539152	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		64716831-0814-4a8a-a5e7-113b30955598	Bird	823	333333	FFFFFF	38.8047440	-77.0445828	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		af9b4a30-cb1e-4dfd-968e-299e473a68c6	Bird	823	333333	FFFFFF	38.8053368	-77.0402118	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		99c5abb7-c912-4125-8976-f6c90ebaf403	Bird	823	333333	FFFFFF	38.8049622	-77.0457764	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		afd7cc56-7c88-4973-b92e-d2952b0dc8c6	Bird	823	333333	FFFFFF	38.8061622	-77.0545313	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		2c093889-882f-4235-be89-84b8497ec29b	Bird	823	333333	FFFFFF	38.8046437	-77.0429157	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		ad0dc8dd-9a95-44fb-8f82-0c5b5b7fab43	Bird	823	333333	FFFFFF	38.8046036	-77.0431137	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		f9a79bb5-75a9-42c2-98ed-cf2c5be86ad2	Bird	823	333333	FFFFFF	38.7968597	-77.0488739	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		114e1a25-baf2-495b-8b24-e462e65df85a	Bird	823	333333	FFFFFF	38.8055030	-77.0513648	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		f0de3e6b-d097-4e31-b479-ef692a1d8f96	Bird	823	333333	FFFFFF	38.8053708	-77.0401963	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		3ed64fc1-848e-4002-9dfd-474373aabb02	Bird	823	333333	FFFFFF	38.8043137	-77.0414963	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		aecf6989-b08c-44a8-9776-99bf96d538aa	Bird	823	333333	FFFFFF	38.8047442	-77.0438040	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		c7e95ac6-f766-4461-b7c8-82d21256d6fa	Bird	823	333333	FFFFFF	38.8047409	-77.0438080	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		7d93f1da-a9ea-4861-9efa-ce858dd8fee1	Bird	823	333333	FFFFFF	38.8047638	-77.0437851	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		4a37145e-efd4-4236-9d5c-c00db4f1f469	Bird	823	333333	FFFFFF	38.8042797	-77.0414702	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		64de69bc-ed0d-4159-8286-e3c395a9c304	Bird	823	333333	FFFFFF	38.8042727	-77.0414732	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		a506fc0a-0e46-44e0-a61c-342096e73077	Bird	823	333333	FFFFFF	38.8049202	-77.0457840	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		df878a28-514e-4ee3-bd92-76444e84d24b	Bird	823	333333	FFFFFF	38.8044837	-77.0427413	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		b93cea1f-7728-4b1f-bac2-4d969d84a8c7	Bird	823	333333	FFFFFF	38.8047447	-77.0438233	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		c8e97c66-5238-4d78-bacf-7044a3a429f4	Bird	823	333333	FFFFFF	38.8049443	-77.0401763	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		b83e4690-2711-43f6-9bd7-727841a4b9c1	Bird	823	333333	FFFFFF	38.8135412	-77.0486822	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		2642f751-6955-4167-85c6-22f09ef74917	Bird	823	333333	FFFFFF	38.8046532	-77.0437241	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		528129ac-39d5-4ce3-a317-82803f0fce57	Bird	823	333333	FFFFFF	38.8049705	-77.0413302	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		0292937e-f1c8-462e-bdf0-b2e07013305b	Bird	823	333333	FFFFFF	38.8053818	-77.0490036	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		d188414a-d781-42c8-9f1c-4294b9c2d7ef	Bird	823	333333	FFFFFF	38.8056488	-77.0503006	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		5806cc10-af66-4175-9d37-aa3ce0296466	Bird	823	333333	FFFFFF	38.8056450	-77.0480270	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		5805f04e-59df-40d9-9386-4f61b07f1632	Bird	823	333333	FFFFFF	38.8041417	-77.0543535	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		2fd18526-3e1b-4ca1-99a6-93071da1df98	Bird	823	333333	FFFFFF	38.8045120	-77.0413742	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		e7daed07-777d-4d10-aff2-4ec77c1586fb	Bird	823	333333	FFFFFF	38.8082563	-77.0405938	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		88942ae7-f5e6-47de-b4d3-bfd5b952c8f5	Bird	823	333333	FFFFFF	38.8038864	-77.0426483	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		521e4675-0fd0-4b93-802f-2125c0461755	Bird	823	333333	FFFFFF	38.8042946	-77.0415039	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		e0ec9063-7ca0-40b9-a216-c731d9d11a73	Bird	823	333333	FFFFFF	38.8032327	-77.0418278	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		dd61dc3f-b3e1-49f6-87b0-611141db4aea	Bird	823	333333	FFFFFF	38.8042708	-77.0414357	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		0be49035-013e-49a0-9631-bd3291ce1aa1	Bird	823	333333	FFFFFF	38.8061256	-77.0550537	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		f5472ebd-1b1e-45b4-8a0d-37dbd1ba6950	Bird	823	333333	FFFFFF	38.8039398	-77.0426331	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		7df50475-eab7-4145-8d29-260c2024c3a3	Bird	823	333333	FFFFFF	38.8046358	-77.0429033	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		bdd91fee-ca28-4e79-8765-be4990545465	Bird	823	333333	FFFFFF	38.8047997	-77.0455383	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		ddaca029-357e-42c2-bfac-00b6d03d8394	Bird	823	333333	FFFFFF	38.8045807	-77.0458908	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		058ebe10-e353-4ec9-9a0c-27a338a63ad4	Bird	823	333333	FFFFFF	38.8051802	-77.0482162	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		ae5aeb42-2317-4a00-b7ba-350e1473533f	Bird	823	333333	FFFFFF	38.8048096	-77.0436630	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		8c444bee-57b3-492a-86e1-8fe482fea1e6	Bird	823	333333	FFFFFF	38.8046617	-77.0429547	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		03b3bf2c-f607-4563-af1b-ee5c530a4ced	Bird	823	333333	FFFFFF	38.8046608	-77.0434799	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		d501f9fa-2e4a-42e6-806f-747560bd8be7	Bird	823	333333	FFFFFF	38.8058205	-77.0513992	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		210fe9f1-5c66-47c2-95b9-341b6f7dfb3b	Bird	823	333333	FFFFFF	38.8093328	-77.0462278	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		f90cc654-53b7-4472-8ba7-00d822e9a9e8	Bird	823	333333	FFFFFF	38.8050308	-77.0471573	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		34d9f56c-1f1c-4d05-a35a-175753b5e0f9	Bird	823	333333	FFFFFF	38.8131332	-77.0498428	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		5b2fef46-bf6f-4548-9067-95bbcda36655	Bird	823	333333	FFFFFF	38.8047248	-77.0445993	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		44d7d49b-6e16-4a88-bd81-97a5550c54d3	Bird	823	333333	FFFFFF	38.8113022	-77.0503006	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		e8dfe8ba-626a-49e2-b5f8-cdd9b7fd2000	Bird	823	333333	FFFFFF	38.8059769	-77.0539551	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		01684ae9-f2ab-412b-8b5e-ef039b5bef60	Bird	823	333333	FFFFFF	38.8047053	-77.0434328	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		2dd9ec9a-2997-4236-8630-00da387c1c69	Bird	823	333333	FFFFFF	38.8047447	-77.0439987	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		5da88d79-e1a5-446f-bb20-86f84c86ba45	Bird	823	333333	FFFFFF	38.8060722	-77.0545120	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		d92ccaba-8c08-4230-96bd-63861516439c	Bird	823	333333	FFFFFF	38.8046379	-77.0428925	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		0419ef81-65af-45ef-9087-6e5148643293	Bird	823	333333	FFFFFF	38.8051758	-77.0481873	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		351f304b-2502-4679-ad86-ef880ed1332d	Bird	823	333333	FFFFFF	38.8046303	-77.0428848	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		fb701a13-c5f1-4471-a796-6238571dbd97	Bird	823	333333	FFFFFF	38.8035584	-77.0403442	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		a136957b-0050-4c5a-b427-ae4436a765f0	Bird	823	333333	FFFFFF	38.8043848	-77.0470037	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		632c8b3f-d623-4b08-9d65-0cbc04d232bb	Bird	823	333333	FFFFFF	38.8062990	-77.0524445	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		c558c182-4af8-448f-944b-d731819b53a3	Bird	823	333333	FFFFFF	38.8060635	-77.0535942	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		0c61889b-0884-4ec3-8fba-2dee1d15082e	Bird	823	333333	FFFFFF	38.8062248	-77.0422287	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		f8b947f5-f833-421d-82b5-aaedefe89a1e	Bird	823	333333	FFFFFF	38.8058813	-77.0466835	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		f820d3a9-c621-41c3-ab7c-856ba81154a6	Bird	823	333333	FFFFFF	38.8087098	-77.0528832	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		eedba595-35fa-4166-bc69-2444372419cc	Bird	823	333333	FFFFFF	38.7968521	-77.0488510	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		e9560ac1-30b9-47c1-8957-6bd2fe40d952	Bird	823	333333	FFFFFF	38.8094635	-77.0455704	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		801b634a-6939-4b58-b243-4335aad8dee9	Bird	823	333333	FFFFFF	38.7978208	-77.0540690	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		b213c3b3-774a-43f3-9a18-9817ded16ef3	Bird	823	333333	FFFFFF	38.8046455	-77.0429230	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		a9058547-7d37-48b6-a7b0-2b93a16932d1	Bird	823	333333	FFFFFF	38.8060799	-77.0433426	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		d9c81b09-0ac7-42c7-a364-10fb1d75b88c	Bird	823	333333	FFFFFF	38.8035098	-77.0550788	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		b09685ed-c540-4bb9-a0c5-4cdc6c5b81e4	Bird	823	333333	FFFFFF	38.8092461	-77.0545425	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		2e4a212c-165f-4cc0-bc27-ecf076d87d88	Bird	823	333333	FFFFFF	38.8108978	-77.0531540	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		45a30e8c-61b9-46b0-841f-b51c8deb08f2	Bird	823	333333	FFFFFF	38.8128319	-77.0440369	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		ee27ec4d-db6e-43c7-974e-cede9782c684	Bird	823	333333	FFFFFF	38.8010713	-77.0434207	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		636794a3-5e6f-493d-b6a2-105e3eeed544	Bird	823	333333	FFFFFF	38.7990723	-77.0548554	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		42baeeeb-a428-480d-bddf-ff117f5538c8	Bird	823	333333	FFFFFF	38.8063698	-77.0545654	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		2219a3cc-0ce9-4e96-84ff-8f1d30490502	Bird	823	333333	FFFFFF	38.8063545	-77.0545578	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		3ba6dc4d-5b07-4e03-b741-0c846d39027d	Bird	823	333333	FFFFFF	38.8059502	-77.0546875	electric-scooter	Alexandria, VA	0	0	0
Electric Scooter		64969f97-7b90-4302-9f3a-f7d9299ea21d	Bird	823	333333	FFFFFF	38.8128128	-77.0510101	electric-scooter	Alexandria, VA	0	0	0
Monroe St / Monroe Pl	2 bikes and 11 docks	082595a1-1f3f-11e7-bf6b-3863bb334450	Capital Bikeshare	12	EE3124	FFFFFF	39.0836730	-77.1491620	station	Rockville, MD	2	0	11
Rockville Metro West	2 bikes and 16 docks	0825f1f7-1f3f-11e7-bf6b-3863bb334450	Capital Bikeshare	12	EE3124	FFFFFF	39.0843790	-77.1468660	station	Rockville, MD	2	0	16
Rockville Metro East	3 bikes and 10 docks	0825e147-1f3f-11e7-bf6b-3863bb334450	Capital Bikeshare	12	EE3124	FFFFFF	39.0853940	-77.1458030	station	Rockville, MD	3	0	10
Capital Bikeshare EBike		935ce9acb77c87936e5ef45843965dcd	Capital Bikeshare	12	EE3124	FFFFFF	39.0866910	-77.1568792	electric-bike	Rockville, MD	0	0	0
E Fairfax St / S Washington St	10 bikes, 5 e-bikes, and 1 dock	6e652351-dad9-45e4-a0a7-dda0417973f4	Capital Bikeshare	12	EE3124	FFFFFF	38.8806120	-77.1718910	station	Falls Church, VA	10	5	1
S Maple Ave / S Washington St	1 bike and 10 docks	5e571279-84a3-4dd6-9ee5-6a834e4c624a	Capital Bikeshare	12	EE3124	FFFFFF	38.8797200	-77.1784080	station	Falls Church, VA	1	0	10
Falls Church City Hall / Park Ave / Little Falls St	3 bikes, 1 e-bike, and 9 docks	3735d025-7e82-467c-8844-29d08d66b0e4	Capital Bikeshare	12	EE3124	FFFFFF	38.8854340	-77.1736050	station	Falls Church, VA	3	1	9
W Columbia St / N Washington St	5 bikes and 7 docks	33efb11b-052f-437e-ab74-2e6b4661822d	Capital Bikeshare	12	EE3124	FFFFFF	38.8856210	-77.1669170	station	Falls Church, VA	5	0	7
Pennsylvania Ave / Park Ave	9 bikes and 3 docks	33ae16de-ca5b-4253-9096-35ccae7bb8dd	Capital Bikeshare	12	EE3124	FFFFFF	38.8874030	-77.1769920	station	Falls Church, VA	9	0	3
W Broad St / Little Falls St	6 bikes and 6 docks	f4402219-23c9-43ce-8af4-62984ee9ab68	Capital Bikeshare	12	EE3124	FFFFFF	38.8836010	-77.1734380	station	Falls Church, VA	6	0	6
N Oak St / W Broad St	4 bikes, 1 e-bike, and 8 docks	edb40673-8b68-4db1-b9bf-6cb7943fdb50	Capital Bikeshare	12	EE3124	FFFFFF	38.8883700	-77.1798320	station	Falls Church, VA	4	1	8
Capital Bikeshare EBike		3df781c398e01abe9eff0af8d122fbe3	Capital Bikeshare	12	EE3124	FFFFFF	38.8805991	-77.1719884	electric-bike	Falls Church, VA	0	0	0
Capital Bikeshare EBike		12460a34daf54f80c7e5f8db9626ee92	Capital Bikeshare	12	EE3124	FFFFFF	38.8807691	-77.1728160	electric-bike	Falls Church, VA	0	0	0
Capital Bikeshare EBike		6c85cd74ed5f761c405058bc99dc1846	Capital Bikeshare	12	EE3124	FFFFFF	38.8743931	-77.1740689	electric-bike	Falls Church, VA	0	0	0
Baltimore Avenue and Hotel Drive / UMD	8 bikes and 7 docks	2.01E+18	Capital Bikeshare	12	EE3124	FFFFFF	38.9866390	-76.9360730	station	College Park, MD	8	0	7
Guilford Drive / Rowalt Drive / UMD	10 bikes, 4 e-bikes, and 4 docks	2.01E+18	Capital Bikeshare	12	EE3124	FFFFFF	38.9780080	-76.9392690	station	College Park, MD	10	4	4
Capital Bikeshare EBike		cfff5cfe6f9a2d18aa05ea3cacabbfb0	Capital Bikeshare	12	EE3124	FFFFFF	38.9805563	-76.9399753	electric-bike	College Park, MD	0	0	0
Capital Bikeshare EBike		0be20b4dc1edc7a461c5b58d8e690e96	Capital Bikeshare	12	EE3124	FFFFFF	38.9794792	-76.9445627	electric-bike	College Park, MD	0	0	0
Electric bike		5591ec3d-1811-4be8-956e-3c9b379f01d3	Lime Bike	611	14D200	FFFFFF	38.9813710	-76.9373200	electric-bike	College Park, MD	0	0	0
Electric bike		0e37ff28-7ca6-49ff-adaf-c7938a84ef6f	Lime Bike	611	14D200	FFFFFF	38.9818760	-76.9380950	electric-bike	College Park, MD	0	0	0
Electric scooter		74bcdcc7-cc47-50a2-8215-8f60b11ba86d	VeoRide	1513	04B7A8	FFFFFF	38.9911060	-76.9339920	electric-scooter	College Park, MD	0	0	0
Electric scooter		5e9eec39-8400-564d-9683-6789ca1547b0	VeoRide	1513	04B7A8	FFFFFF	38.9877060	-76.9444720	electric-scooter	College Park, MD	0	0	0
Electric scooter		e4c774cf-14db-5a18-8ca2-1d8aacf03f44	VeoRide	1513	04B7A8	FFFFFF	38.9887510	-76.9450300	electric-scooter	College Park, MD	0	0	0
Electric scooter		1d691701-6493-5b36-8d31-7e6599f258fd	VeoRide	1513	04B7A8	FFFFFF	38.9866650	-76.9421120	electric-scooter	College Park, MD	0	0	0
Electric scooter		d8a32903-95b1-53e3-bfaf-af368b163c99	VeoRide	1513	04B7A8	FFFFFF	38.9869700	-76.9460750	electric-scooter	College Park, MD	0	0	0
Electric scooter		96577d7c-b45c-5386-bb75-799bb3f09b32	VeoRide	1513	04B7A8	FFFFFF	38.9866380	-76.9488070	electric-scooter	College Park, MD	0	0	0
Electric scooter		1477d848-3114-5592-b6f2-feff30456eef	VeoRide	1513	04B7A8	FFFFFF	38.9881200	-76.9391250	electric-scooter	College Park, MD	0	0	0
Electric scooter		26e06ba5-4413-5dbd-97ea-edac41d44369	VeoRide	1513	04B7A8	FFFFFF	38.9878090	-76.9441170	electric-scooter	College Park, MD	0	0	0
Electric scooter		492a04d3-5b8d-5ce3-831e-b217216c6fde	VeoRide	1513	04B7A8	FFFFFF	38.9823060	-76.9389420	electric-scooter	College Park, MD	0	0	0
Electric scooter		7bc9cf09-6a2a-5fd1-948b-0d43de9e7690	VeoRide	1513	04B7A8	FFFFFF	38.9906940	-76.9367410	electric-scooter	College Park, MD	0	0	0
Electric scooter		eff3f8c3-0f07-5166-84b2-9e37010bb988	VeoRide	1513	04B7A8	FFFFFF	38.9920080	-76.9425160	electric-scooter	College Park, MD	0	0	0
Electric scooter		eb09ffb2-3bcc-5962-a3d1-9a5c8201f12c	VeoRide	1513	04B7A8	FFFFFF	38.9852080	-76.9452050	electric-scooter	College Park, MD	0	0	0
Electric scooter		3e55a1c8-b635-5649-adef-f9c5ae889a7a	VeoRide	1513	04B7A8	FFFFFF	38.9900310	-76.9408280	electric-scooter	College Park, MD	0	0	0
Electric scooter		7b0959e2-0951-528f-9a09-aab5657f6ab9	VeoRide	1513	04B7A8	FFFFFF	38.9808560	-76.9361440	electric-scooter	College Park, MD	0	0	0
Electric scooter		a3b79e0e-c2c2-5722-9552-35b192f114d8	VeoRide	1513	04B7A8	FFFFFF	38.9925190	-76.9332460	electric-scooter	College Park, MD	0	0	0
Electric scooter		f255e18f-fb5f-50f6-8929-eb0cd6505589	VeoRide	1513	04B7A8	FFFFFF	38.9920660	-76.9437340	electric-scooter	College Park, MD	0	0	0
Electric scooter		4160bdba-1247-54b9-9326-82af93577050	VeoRide	1513	04B7A8	FFFFFF	38.9923840	-76.9450440	electric-scooter	College Park, MD	0	0	0
Electric scooter		b31e21e4-6430-5ef4-a807-c6b5a787ca91	VeoRide	1513	04B7A8	FFFFFF	38.9812690	-76.9422250	electric-scooter	College Park, MD	0	0	0
Electric scooter		1e12875a-a5f0-5b1b-add0-28bb303ad78e	VeoRide	1513	04B7A8	FFFFFF	38.9862810	-76.9475920	electric-scooter	College Park, MD	0	0	0
Electric scooter		8527290c-dcfc-5b54-a77f-94554745d08b	VeoRide	1513	04B7A8	FFFFFF	38.9854080	-76.9411030	electric-scooter	College Park, MD	0	0	0
Electric scooter		303b0441-9a2a-5873-a4f5-23a1878eb326	VeoRide	1513	04B7A8	FFFFFF	38.9806740	-76.9318600	electric-scooter	College Park, MD	0	0	0
Electric scooter		23519806-fc12-5101-9367-8bad5d850d64	VeoRide	1513	04B7A8	FFFFFF	38.9816110	-76.9440380	electric-scooter	College Park, MD	0	0	0
Electric scooter		0de7f46f-e1d1-5e1b-9fe0-8922cab54f2c	VeoRide	1513	04B7A8	FFFFFF	38.9819900	-76.9380920	electric-scooter	College Park, MD	0	0	0
Electric scooter		a3e0fbce-4c44-5982-a69c-324b6aec13c9	VeoRide	1513	04B7A8	FFFFFF	38.9953740	-76.9374630	electric-scooter	College Park, MD	0	0	0
Electric scooter		50f7eda0-cc9a-5756-99b8-8446fd927aec	VeoRide	1513	04B7A8	FFFFFF	38.9862140	-76.9474840	electric-scooter	College Park, MD	0	0	0
Electric scooter		fa3e1c8d-9d85-5bc4-abf4-9bfb60f19d74	VeoRide	1513	04B7A8	FFFFFF	38.9818580	-76.9386080	electric-scooter	College Park, MD	0	0	0
Electric scooter		697bf109-0fcd-5a2d-840f-eeb38ae41b3d	VeoRide	1513	04B7A8	FFFFFF	38.9807310	-76.9442930	electric-scooter	College Park, MD	0	0	0
Electric scooter		586f12c0-2978-5572-9662-a433d8e55801	VeoRide	1513	04B7A8	FFFFFF	38.9930400	-76.9450550	electric-scooter	College Park, MD	0	0	0
Electric scooter		f47e635d-0270-5032-be24-f6ed453f0619	VeoRide	1513	04B7A8	FFFFFF	38.9853850	-76.9411260	electric-scooter	College Park, MD	0	0	0
Electric scooter		f584b0dd-53e0-5fd1-94cb-facbf3623d8b	VeoRide	1513	04B7A8	FFFFFF	38.9932420	-76.9450750	electric-scooter	College Park, MD	0	0	0
Electric scooter		f773b3e6-2ff2-50b5-9396-e5f096fd673e	VeoRide	1513	04B7A8	FFFFFF	38.9815520	-76.9413990	electric-scooter	College Park, MD	0	0	0
Electric scooter		1638619c-cc85-576d-abb0-a396ec8da132	VeoRide	1513	04B7A8	FFFFFF	38.9862600	-76.9474990	electric-scooter	College Park, MD	0	0	0
Electric scooter		79d7a506-5a01-57c0-a688-f05cd6c2c7ca	VeoRide	1513	04B7A8	FFFFFF	38.9861900	-76.9474980	electric-scooter	College Park, MD	0	0	0
Electric scooter		bdd79aa9-7b53-54b6-9a41-7484b4f14d74	VeoRide	1513	04B7A8	FFFFFF	38.9865830	-76.9446490	electric-scooter	College Park, MD	0	0	0
Electric scooter		2c276b4f-5840-5f62-9284-87b9be1ccf5e	VeoRide	1513	04B7A8	FFFFFF	38.9862690	-76.9382990	electric-scooter	College Park, MD	0	0	0
Electric scooter		e0985b8a-c905-56ba-85cb-067293fe629c	VeoRide	1513	04B7A8	FFFFFF	38.9851370	-76.9439780	electric-scooter	College Park, MD	0	0	0
Electric scooter		4ae8ad65-430d-58f2-a472-d614e0f13827	VeoRide	1513	04B7A8	FFFFFF	38.9913680	-76.9338750	electric-scooter	College Park, MD	0	0	0
Electric scooter		b614c850-3767-5b46-9f46-5a4fea048b0e	VeoRide	1513	04B7A8	FFFFFF	38.9866090	-76.9415710	electric-scooter	College Park, MD	0	0	0
Electric scooter		fb9c0feb-792c-5a63-81a5-e194d7e0c1c3	VeoRide	1513	04B7A8	FFFFFF	38.9872770	-76.9474740	electric-scooter	College Park, MD	0	0	0
Electric scooter		bf33da87-1284-5a5a-b0a6-f252b87835f3	VeoRide	1513	04B7A8	FFFFFF	38.9869720	-76.9412040	electric-scooter	College Park, MD	0	0	0
Electric scooter		4332dfcd-1a5c-5583-85ef-8072b61aba14	VeoRide	1513	04B7A8	FFFFFF	38.9877160	-76.9425310	electric-scooter	College Park, MD	0	0	0
Electric scooter		85c72f5d-4816-5b82-a334-8b76e585aaad	VeoRide	1513	04B7A8	FFFFFF	38.9861440	-76.9470340	electric-scooter	College Park, MD	0	0	0
Electric scooter		5b70549b-77ac-55e8-b187-78f1a830af28	VeoRide	1513	04B7A8	FFFFFF	38.9830670	-76.9478040	electric-scooter	College Park, MD	0	0	0
Electric scooter		17db8346-4258-5255-8075-6034363b11f7	VeoRide	1513	04B7A8	FFFFFF	38.9881190	-76.9392730	electric-scooter	College Park, MD	0	0	0
Electric scooter		ae17d9c5-ddb3-59db-85f3-b1be2a6c1fc7	VeoRide	1513	04B7A8	FFFFFF	38.9877050	-76.9427240	electric-scooter	College Park, MD	0	0	0
Electric scooter		444d23eb-bef0-55b9-a2b5-810d52b758d4	VeoRide	1513	04B7A8	FFFFFF	38.9906500	-76.9418310	electric-scooter	College Park, MD	0	0	0
Electric scooter		e868f1d9-5594-52fc-a28a-5cbcd26fc02d	VeoRide	1513	04B7A8	FFFFFF	38.9891980	-76.9373720	electric-scooter	College Park, MD	0	0	0
Electric scooter		10465e3e-7047-5087-bfa1-232a89421334	VeoRide	1513	04B7A8	FFFFFF	38.9876490	-76.9444440	electric-scooter	College Park, MD	0	0	0
Electric scooter		84901d51-3386-5f1a-af02-9c6abed2deb1	VeoRide	1513	04B7A8	FFFFFF	38.9808920	-76.9354210	electric-scooter	College Park, MD	0	0	0
Electric scooter		361688c7-3a46-587d-8ba2-3f77f642744d	VeoRide	1513	04B7A8	FFFFFF	38.9863020	-76.9386210	electric-scooter	College Park, MD	0	0	0
Electric scooter		56fbc57b-f746-5e58-a9d5-33a12a230032	VeoRide	1513	04B7A8	FFFFFF	38.9820030	-76.9380670	electric-scooter	College Park, MD	0	0	0
Electric scooter		f2349a41-07d8-52b2-87f3-58bda2305981	VeoRide	1513	04B7A8	FFFFFF	38.9944780	-76.9328500	electric-scooter	College Park, MD	0	0	0
Electric scooter		4960f8f2-b902-5d5d-82ad-1d2ff05dc383	VeoRide	1513	04B7A8	FFFFFF	38.9861810	-76.9470260	electric-scooter	College Park, MD	0	0	0
Electric scooter		31a31c66-d080-5c7c-814a-fada36475496	VeoRide	1513	04B7A8	FFFFFF	38.9910850	-76.9340420	electric-scooter	College Park, MD	0	0	0
Electric scooter		277367e5-bc38-505a-a1c6-9a1519418636	VeoRide	1513	04B7A8	FFFFFF	38.9860990	-76.9489010	electric-scooter	College Park, MD	0	0	0
Electric scooter		c1c37c7a-dad8-5312-9c15-82da11dabc79	VeoRide	1513	04B7A8	FFFFFF	38.9929570	-76.9333620	electric-scooter	College Park, MD	0	0	0
